0035-4.21-03|bin7-tui3 tai5-uan5 e5 hian7-tsong7,"
0035-4.22-03|iu5-ki5 si7 bin7-tui3 tiong1-kok4 e5 huainn5-pa3,"
0035-4.23-03|lan2 ing1-kai1 put4-si5 su1-kho2“kai2-pian3”tsiah4 tioh8.
0035-4.24-03|tse1 ma7 si7 tsit4 kui2 ni5 lai5,"
0035-4.25-03|tsing3-khuan5 lun5-the3 e5 ho2-tshu3,"
0035-4.26-03|sui1-bong2 tsin1 tse7 tai7-tsi3 iu5-guan5 m7 si7 lan2 soo2 ng3-bang7--e5 an2-ne1.
0035-4.27-03|tsong2--si7,lan2 ai3 li2-kai2 sit8-bin5 pa3-khuan5 m7 si7 tsit8,nng7 tang1 e5 tai7-tsi3,"
0035-4.28-03|kong1-bin5 soo3-iong2 ma7 ai3 king1-kue3 put4-tuan7 e5 khe2-bong5,kak4-tshenn2 tsiah4 thang1 u7“kai2-pian3”e5 khi2-thau5."
0035-4.29-03|soo2-ti3,"
0035-4.3-03|tse1 si7 gua2 khah4 lim2 tsit8 tang1 tsing5,"
0035-4.30-03|ki1-tsin3-tong2 tsin1 tse7 siau3-lian5-lang5 suan2-tik8 tsham1-tsing3,"
0035-4.31-03|suan2-tik8 kiann5 ka1-ti7 e5 loo7,"
0035-4.32-03|ng3-bang7 tak8-ke1 tso3-hue2 phah4-piann3,"
0035-4.33-03|hoo7 lan2 tai5-uan5-lang5 tua7-siann1 huah4 tshut4 ka1-ti7 e5 mia5,"
0035-4.34-03|tui1-kiu5 kong1-gi7 koh4 tsin3-poo7 e5 kok4-ka1.
0035-4.35-03|thok8-tsia2 na7 tsim1-tsiok4 kuan1-tshat4,"
0035-4.36-03|u7 tse7-tse7 siau3-lian5-lang5 kian1-sim1 beh4 phah4-phua3 kue3-khi3 kok4-bin5-tong2 tsing3-hu2 sit8-bin5 e5 tsin1-siong3,"
0035-4.37-03|siu2-hoo7 tai5-uan5-lang5 e5 li7-ik4,"
0035-4.38-03|lan2 kam2 u7 hoo7 in1 tsit8 e5“sit8-tsian7”e5 ki1-hue7?
0035-4.39-03|lan2 kam2 u7 hoo7 ka1-ti7 tsit8 e5“kai2-pian3”e5 ki1-hue7?
0035-4.4-03|ui3 ki1-tsin3-tong2 e5 tsing3-ti7 tian7-tsu2-po3 khuann3--tioh8--e5:
0035-4.40-03|kue3-khi3 lan2 bo5 tsun2-pi7 beh4 kiann5 hiong3 tsit8 e5 tsing3-siong5 e5 kok4-ka1,"
0035-4.41-03|tso3 ka1-ti7 e5 tsu2-lang5.
0035-4.42-03|hian7-tshu2-si5,"
0035-4.43-03|lan2 kam2 koh4 beh4 ka7 lan2 e5 bi7-lai5 kau1 hoo7 tui3 lan2 thoo2-te7 bo5 kam2-tsing5 e5 lang5?
0035-4.44-03|kau1 hoo7 hia1-e5 ua2 sing1-li2-lang5 e5 li7-ik4 siat4-siong2 e5 lang5?
0035-4.45-03|kau1 hoo7 tui3 kai2-kik4 bo5 jiat8-tsing5,kan1-tann1 tui3 kim1-tsinn5 u7 hing3-tshu3 e5 tsing3-ti7 se3-ka1?"
0035-4.46-03|suan2-ki2 ing3-kai1 si7 lan2 tshiau1-tshue7“kai2-pian3”e5 khi2-thau5,"
0035-4.47-03|lan2 koh4 khuann3 tsue3-kin7 lo5-kang1 bun7-te5,tsuan2-hing5 tsing3-gi7,kok4-bin5-tong2 tong2-san2 bun7-te5,"
0035-4.48-03|gi2-gian5 huat4-tian2-huat4,khong1-khi3 u1-jiam2,thoo2-te7 ting1-siu1 bun7-te5,"
0035-4.49-03|long5-giap8 kai2-kik4,kok4-bin5 ki1-pun2 kau3-iok8 kho3-kong1…ting2-ting2,"
0035-4.5-03|“u7 iong2-khi3 m7 si7 tai7-piau2 long2 be7 kiann1-hiann5,"
0035-4.50-03|bo5 tsit8 hang7 m7 si7 kok4-ka1 tsing3-siong5-hua3 ai3 khi3 bin7-tui3 e5 bun7-te5.
0035-4.51-03|pit4-tsia2 jin7-ui5,"
0035-4.52-03|kai2-pian3 e5 kha1-poo7 ai3 koh4-khah4 kin2--leh4,"
0035-4.53-03|tse7-tse7 tai7-tsi3 m7 si7 iong7 tshui3 kong2,"
0035-4.54-03|khuan5-li7 kah4 tsing3-gi7 tio7 e7 ui3 thinn1-ting2 lak4--loh8-lai5.
0035-4.55-03|hing5-tong7 tsiah4 u7 lik8-liong7.
0035-4.56-03|tsing3-ti7 si7 lan2 sing1-uah8 e5 tai7-tsi3,"
0035-4.57-03|lan2 bo5 ing1-kai1 jin7-ui5 tsing3-ti7 si7 lah4-sap4,thai2-ko1--e5;"
0035-4.58-03|he1 si7 lang5 e5 bun7-te5,"
0035-4.59-03|si7 lan2 ka7 li2-siong2 kau1 hoo7 m7-tioh8 e5 lang5,"
0035-4.6-03|si7 jin7-bat4 u7 pi2 kiann1-hiann5 koh4-khah4 tiong7-iau3 e5 mih4-kiann7,"
0035-4.60-03|ka7 khuan5-lik8 pang3 hoo7 m7-tioh8 e5 lang5,"
0035-4.61-03|tsiah4 e7 an2-ne1.
0035-4.62-03|tsong2--si7,"
0035-4.63-03|lan2 bo5 ing1-kai1 hong3-khi3 ta2-tso7""beh4 kian3-lip8 koh4-khah4 kian7-tsuan5 e5 kok4-ka1,koh4-khah4 kong1-gi7 e5 sia7-hue7”e5 ng3-bang7."
0035-4.64-03|“suan2-ki2”si7 hian7-tsu2-si5 kai2-pian3 tai5-uan5 tiann7-tioh8 ai3 kiann5 e5 loo7-suann3,"
0035-4.65-03|lan2 tak8-ke1 bo5-it4-ting7 long2 e7 sit8-tse3 tsham1-u2 tso3 tsing3-ti7 jin5-but8,"
0035-4.66-03|m7-ko3 lan2 e5 suan2-phio3 si7 tsin1-tu2-tsin1 e5 tsing3-ti7 tsu1-san2.
0035-4.67-03|suan2-phio3 si7 lan2 siong7 ho2 e5 bu2-khi3,"
0035-4.68-03|khi3 tui3-khong3 hia1-e5 put4-kong1-put4-gi7 e5 tsing3-hu2 kuann1-guan5,"
0035-4.69-03|tse1 si7 lan2 sin1-ui5 tsit8 e5 kong1-bin5 ai3 jin7-bat4--e5.
0035-4.7-03|u7 khi3-phik4 m7 si7 ban7-hang7 tai7-tsi3 tio7 long2 bo5 bun7-te5--ah4,"
0035-4.8-03|kue3-thau5 tsim1-tsiok4 huan7-se3 tui3 tai7-tsi3 be7 u7 siann2 pang1-tsan7.
0035-4.9-03|ui3 tsit4-ma2 khai1-si2,"
0035-5.1-03|thuat4-han3 tsiah4 si7 tai5-uan5 e5 ping5-an1-hu5
0035-5.10-03|m7-ko3,"
0035-5.11-03|tui3-tioh8 poo7-hun7 si7-ui1 bin5-tsiong3 goo7-kai2 tai5-uan5-lang5 si7 tiong1-kok4-lang5,"
0035-5.12-03|koh4 iong7 pok8-lik8 e5 hong1-sik4 gui5-hai7 tai5-siong1 senn3-mia7 tsai5-san2 e5 hing5-ui5,"
0035-5.13-03|lan2 ma7 giam5-tiong7 khian2-tsik4.
0035-5.14-03|lan2 kiong5-liat8 iau1-kiu5 uat8-lam5 tsing3-hu2 u7 gi7-bu7 kah4 tsik4-jim7 po2-hoo7 tai5-siong1 senn3-mia7 tsai5-san2 e5 an1-tsuan5,"
0035-5.15-03|ma7 ai3 ka7 uat8-lam5 bin5-tsiong3 suan1-to7“tai5-uan5-lang5 m7 si7 tiong1-kok4-lang5”!
0035-5.16-03|uat8-lam5 bat4 u7 tai7-iok4 tsit8 tshing1 tang1 hoo7 tiong1-kok4 hong1-kian3 ong5-tiau5 tit8-tsiap4 thong2-ti7 e5 pak4-siok8 si5-ki5.
0035-5.17-03|kong1-guan5 tsap8 se3-ki2 uat8-lam5 kian3-lip8 hong1-kian3 ong5-tiau5 liau2,"
0035-5.18-03|ma7 koh4 ham7 tiong1-kok4 ui5-tshi5 phuan1-siok8 kuan1-he7 tsiann5 tshing1 tang1.
0035-5.19-03|kau3 kah4 it4 pat4 pat4 ngoo2 ni5 huat4-kok4 kah4 tshing1-kok4 tshiam1-ting7 thian1-tin1 tiau5-iok4,"
0035-5.2-03|tsok4-tsia2:tsiunn2 ui5-bun5
0035-5.20-03|tshing1-kok4 tsiah4 tsing3-sik4 hong3-khi3 tsong1-tsu2-kok4 e5 te7-ui7.
0035-5.21-03|uat8-lam5-lang5 m7 guan7 tso3 tiong1-kok4 e5 e7-kha1-tshiu2-lang5,"
0035-5.22-03|to7 tshin1-tshiunn7 tai5-uan5-lang5 m7 guan7 hoo7 tiong1-hua5-bin5-kok4 ham7 tiong1-hua5-jin5-bin5-kiong7-ho5-kok4 loo5-tsai5 thong2-ti7 kang7-khuan2.
0035-5.23-03|tai5-uan5-lang5 li2-kai2 uat8-lam5-lang5“pai5 hua5”e5 sim1-tsing5,"
0035-5.24-03|ma7 tshiann2 uat8-lam5 ping5-iu2 liau2-kai2“tai5-uan5-lang5 m7 si7 hua5-jin5,koh4-khah4 m7 si7 tiong1-kok4-lang5”!"
0035-5.25-03|ti7 pak4-siok8 si5-ki5,"
0035-5.26-03|han3-ji7 thuan5 jip8 uat8-lam5.
0035-5.27-03|hit4-tsun7 e5 han3-ji7 tsu2-iau3 si7 thong2-ti7-tsia2 e5 bun5-ji7.
0035-5.28-03|ti7 pak4-siok8 tsing5-ki5,"
0035-5.29-03|uat8-lam5-lang5 bat4 han3-ji7 ma7 bo5 tsai5-tiau7 tso3-kuann1.
0035-5.3-03|tai5-uan5 kah4 uat8-lam5 kang7-khuan2,"
0035-5.30-03|ti7 tsit4 e5 si5-ki5,"
0035-5.31-03|uat8-lam5 ma7 si7“sann1 ni5 tsit8 sio2 huan2,goo7 ni5 tsit8 tua7 luan7”!"
0035-5.32-03|siong7 tsa2 e5 khi2-gi7 si7 ting1 tshik4 kah4 ting1 gi7 nng7 tsi2-mue7.
0035-5.33-03|in1 thui1-huan1 han3-tiau5 tsu7 kau1-tsi2 e5 thai3-siu2 soo1 ting7,"
0035-5.34-03|bat4 tit4-tioh8 te2-tsiam7 e5 tok8-lip8.
0035-5.35-03|ti7 uat8-lam5 thuat4-li7 tiong1-kok4 tit8-tsiap4 thong2-ti7 liau2 e5 tsit8 tshing1 gua7 tang1,"
0035-5.36-03|uat8-lam5 hong1-kian3 ong5-tiau5 in2-tsin3 kho1-ki2 tse3-too7 kah4 ju5-ka1 su1-siong2 lai5 kiong2-koo3 hong1-kian3 e5 ki1-tshoo2.
0035-5.37-03|uann7 ue7 kong2,"
0035-5.38-03|sui1-bong2 uat8-lam5 bo5 koh4 hoo7 tiong1-kok4 thong2-ti7,"
0035-5.39-03|m7-koh4 iau2 si7 siu7 tiong1-kok4 tsin1 tshim1 e5 ing2-hiong2.
0035-5.4-03|si7 ai3 ho5-ping5,kong2 to7-li2,kah4 tui1-kiu5 bin5-tsok8 tok8-lip8 e5 kok4-ka1."
0035-5.40-03|bok8-kuai3 uat8-lam5 u7-mia5 e5 lik8-su2 hak8-ka1 tan5 tiong7-kim1 ti7 i1 thau5 pun2 iong7 uat8-lam5 lo5-ma2-ji7 su1-sia2 e5“uat8-lam5 su2-liok8”lai7-te2 kam2-khai3 kong2:
0035-5.41-03|“bo5-lun7 tua7-lang5 gin2-a2,ti7 hak8-hau7 long2 bo5 oh8 uat8-lam5-su2,kan1-na1 oh8 tiong1-kok4-su2."
0035-5.42-03|sia2 si1 sia2 bun5-tsiunn1 ma7 tioh8 tsiau3 tiong1-kok4 e5 kui1-ki2,siu7 tiong1-kok4 ke3-tat8-kuan1 e5 ing2-hiong2.”"
0035-5.43-03|tsit4 khuan2 e5 sim1-sng1,"
0035-5.44-03|tai5-uan5 kam2 m7 si7 kang7-khuan2?
0035-5.45-03|kong1-guan5 it4 kiu2 su3 ngoo2 ni5 kau2 gueh8 tshe1 ji7,"
0035-5.46-03|oo5 tsi3-bing5 tsu2-sik8 ti7 ba1 Dinh kong2-tiunn5 suan1-poo3 uat8-lam5 tok8-lip8.
0035-5.47-03|kang7 hit4 kang1,"
0035-5.48-03|lian5-kun1 thong2-sue3 MacAuther ma7 huat4-poo3 te7 it4 ho7 bing7-ling7,"
0035-5.49-03|tsi2-phai3 tsiunn2 kai3-sik8 tai7-piau2 lian5-kun1 tsiap4-siu7 tiong1-kok4,tai5-uan5 kah4 pak4-ui2 tsap8 lak8 too7 i2-siong7 uat8-lam5 king2-lai7 e5 jit8-pun2 kun1 tau5-hang5."
0035-5.5-03|u7 ku2-tng5 e5 si5-kan1,"
0035-5.50-03|tsiunn2 kai3-sik8 kin1-ki3 tsit4 e5 bing7-ling7 tsin3-jip8 uat8-lam5,tai5-uan5 kah4 tang1-lam5-a1-hai2 to2-su7."
0035-5.51-03|tng1 jit8-kun1 tau5-hang5 suah4,"
0035-5.52-03|oo5 tsi3-bing5 li7-iong7 huat4-kok4 e5 lik8-liong7 iau1-kiu5 tsiunn2 kai3-sik8 sui5 li7-khui1 uat8-lam5,"
0035-5.53-03|ka1-tsai3 bo5 tsiann5-tso3 tiong1-hua5-bin5-kok4 e5 tsit8 sing2.
0035-5.54-03|kho2-sioh4 it4 kiu2 su3 tshit4 ni5 tai5-uan5 e5 ji7-ji7-pat4 khi2-gi7 bo5 sing5-kong1,"
0035-5.55-03|suah4 hoo7 tsiunn2 kai3-sik8 u7 ki1-hue7 ka7 liu5-bong5 tsing3-hu2 sua2 lai5 tai5-uan5.
0035-5.56-03|uat8-lam5-lang5 iong7 han3-ji7 nng7 tshing1 tang1 liau2 tsong2-sng3 kak4-ngoo7 bo5 koh4 iong7 tiong1-kok4-ji7.
0035-5.57-03|oo5 tsi3-bing5 huat4-poo3 tok8-lip8 suan1-gian5 liau2 e5 kau2 gueh8 tshe1 peh4 koh4 suan1-poo3 hui3 han3-ji7,"
0035-5.58-03|tsuan5-bin7 tshui1-sak4 lo5-ma2-ji7 e5 kau3-iok8 tsing3-tshik4.
0035-5.59-03|tui3-tsiau3 tsi1-ha7,"
0035-5.6-03|tai5-uan5 kah4 uat8-lam5 long2 siu7-tioh8 tiong1-kok4 e5 ui1-hiap8.
0035-5.60-03|tai5-uan5-lang5 iau2 khut4-hok8 ti7 tiong1-hua5-bin5-kok4 tok8-tsun1 tiong1-kok4-gi2 e5 tsing3-tshik4.
0035-5.61-03|bok8-kuai3 su2-iong7 han3-ji7 kah4 tiong1-kok4-ue7 e5 tai5-siong1 e7 hoo7 uat8-lam5-lang5 tong3-tso3 si7 tiong1-kok4-lang5.
0035-5.62-03|tai5-uan5-lang5 beh4 pi7-bian2 hong5 tong3-tso3 tiong1-kok4-lang5,"
0035-5.63-03|tsit8-hong1-bin7 ai3 ti7 tsing3-ti7-siong7 ham7 tiong1-kok4 tso3 tshiat4-kuah4,"
0035-5.64-03|tshiunn7 kong2 tse3 sin1 hian3-huat4 kah4 ka7 kok4-ho7 kai2-tso3 tai5-uan5.
0035-5.65-03|ling7-gua7 tsit8-hong1-bin7 ai3 ka1-kiong5 tai5-uan5 kau3-iok8 kah4 tshong3-tso7 sik4-hap8 pun2-thoo2 bun5-hua3 sing1-tsun5 e5 the2-tse3,"
0035-5.66-03|kho2-pi2 kong2 pit4-siu1 tai5-uan5 lik8-su2 ham7 tai5-uan5 gi2-bun5,"
0035-5.67-03|hui3 han3-ji7,kai2 iong7 lo5-ma2-ji7 hit4 khuan2--e5."
0035-5.68-03|tui3 gi2-bun5 tsu2-the2-sing3 e5 kak4-too7 khuann3--khi2-lai5,"
0035-5.69-03|uat8-lam5-lang5 tui3 ka1-ti7 e5 bo2-gi2 khah4 tiong7.
0035-5.7-03|tui3-tioh8 tsit4 tsam7 tiong1-kok4 ti7 tang1-lam5-a1-hai2 oo2 iu5 in2-huat4 tsu2-khuan5 kiu3-hun1,"
0035-5.70-03|tse1 ma7 si7 uat8-lam5 e7-tang3 ti7 pa3-khuan5 e5 lang3-phang7 lai7-te2 kiu5 sing1-tsun5 e5 tiong7-iau3 guan5-in1
0035-5.8-03|lan2 kah4 uat8-lam5 kang7 lip8-tiunn5 tui3 tiong1-kok4 the5-tshut4 giam5-le7 e5 khian2-tsik4!
0035-5.9-03|lan2 khing2-ting7 uat8-lam5 bin5-tsiong3 u7 iu5-hing5 si7-ui1 ka7 tiong1-kok4 khong3-gi7 e5 khuan5-li7.
0035-6.1-03|hau7-hng5 e5 tsing5-hun7
0035-6.10-03|u7 tsit8 kang1,a1-hun1 khi3 i1 e5 kau3-sik4 siong7 kho3 e5 si5-tsun7,khi3 long3-tioh8 a1-tho5 kah4-i3 e5 hak8-tiunn2."
0035-6.11-03|“aih4,li2 long2 bo5 leh4 khuann3 loo7 ooh4!long3-tioh8 gua2 e5 sin1-khu1 tsiok4 tua7-lat8 koh4 tsiok4 thiann3--e5 lah4!”"
0035-6.12-03|hit4 e5 hak8-tiong2 tsiok4 siu7-khi3--e5,"
0035-6.13-03|i1 koh4 kio3 a1-hun1 khi3 pian7-soo2 tshue7--i1,siunn7 beh4 tshut4 tsit8 khau2 khui3."
0035-6.14-03|hit4 e5 a1-hun1 kam2-kak4 i1 u7 kau3 khiong2-poo3--e5,m7-koh4 ma7 kuai1-kuai1 khi3 pian7-soo2 tshue7 i1"
0035-6.15-03|“ha1 ha1 ha1!li2 lai5 ah4!gua2 mng7 li2 tsit8-e7,"
0035-6.16-03|li2 thau5-tu2-a2 ka7 gua2 long3-tioh8,beh4 iong7 sann2-mih4 hong1-sik4 ka7 gua2 hue7 sit4-le2 neh4?”"
0035-6.17-03|hit4 e5 hak8-tiong2 lu2 ua2 lu2 kin7,a1-hun1 sit8-tsai7 tsiok4 kin2-tiunn1--e5,i1 siunn7 kong2 beh4 an2-tsuann2 kong2 khah4 ho2!"
0035-6.18-03|“hak8-tiunn2,phainn2-se3 lah4!hit4 e5 si5-tsun7 gua2 leh4 kuann2-kong5 beh4 siong7-kho3,"
0035-6.19-03|bo5 se3-li7 long3-tioh8 li2,li2 mai3 siu7-khi3 lah4!”"
0035-6.2-03|ti7 tsit4 e5 tiong1-hak8 lai7-te2,"
0035-6.20-03|a1-hun1 tng1-teh4 kong2 e5 si5-tsun7,hoo7 a1-tho5 khuann3--tioh8,"
0035-6.21-03|i1 m7 kam1-guan7 i1 ai3 e5 hak8-tiong2 ham7 i1 ti7 pian7-soo2 e5 gua7-khau2 kong2-ue7.
0035-6.22-03|a1-tho5 siunn7 beh4 tui3 i1 e5 ping5-iu2 a1-hun1 pinn3-khang1,m7-koh4 i1 kiann1 e7 hoo7 lang5 huat4-hian7,to7 m7-kann2 ah4!"
0035-6.23-03|hit4 e5 hak8-tiong2 kio3 tso3 a1-tang1,i1 ti7 hak8-hau7 si7 tsit8 e5 tsiann5 siu7 huann1-ging5 e5 tsa1-poo1 gin2-a2!"
0035-6.24-03|“eh4,li2 khuann3 hit4 e5 sam1-pat4 a1-hue1 lai5 ah4 neh4!khi3 ka7 i1 tshong3-ti7 tsit8 e7!”"
0035-6.25-03|hit4 e5 kong2-ue7 e5 lang5 ma7 si7 kah4-i3 hak8-tiong2 e5 lang5,i1 kio3 tso3 a1-ting5,"
0035-6.3-03|hak8-sing1 tsi1-kan1 e5 kam2-tsing5,tau3-te2 e7 u7 siann2-mih4 tik8-piat8 neh4?"
0035-6.4-03|“aih4,li2 khuann3 hit4 e5 hak8-tiong2 u7 kau3 ian5-tau5--e5,"
0035-6.5-03|a1-hun1 li2 kam2-kak4 hit4 e5 lang5 an2-tsuann2 ah4?”
0035-6.6-03|a1-tho5 kong2 kah4 beh4 lau5 tshui3-nua7 ah4!
0035-6.7-03|“li2 ooh4!na2 tshinn1-tshiunn7 a1-hue1 kang5-khuann2,"
0035-6.8-03|long2 si7 teh4 siunn7 li2 e5 hak8-tiong2!”
0035-6.9-03|a1-hun1 ki5-sit8 khuann3-tioh8 hit4 e5 tsa1-poo1-lang5 to7 to3-tuann7 ah4!
